poke,teammate,val
Gloom,Articuno,0.0248153
Gloom,Sandshrew,0.0624507
Gloom,Diglett,0.124803
Gloom,Tangela,0.0578695
Gloom,Dragonite,0.10142860000000001
Gloom,Alakazam,-0.05264780000000002
Gloom,Jynx,0.1826478
Gloom,Charmeleon,0.0614163
Gloom,Golduck,0.3680049
Gloom,Vileplume,0.0562438
Gloom,Snorlax,-0.4458251
Gloom,Growlithe,0.1244581
Gloom,Chansey,-0.24886699999999995
Gloom,Dragonair,0.1204187
Gloom,Weepinbell,0.0621552
Gloom,Horsea,0.1244581
Gloom,Golem,0.10786950000000001
Gloom,Wigglytuff,0.0540271
Gloom,Graveler,0.0609236
Gloom,Arcanine,0.08032020000000001
Gloom,Gengar,0.35956899999999997
Gloom,Slowbro,-0.08272169999999998
Gloom,Victreebel,0.0386576
Gloom,Exeggcute,0.0620074
Dragonair,Charizard,0.03307250980392157
Dragonair,Exeggutor,0.0058147431372549165
Dragonair,Kadabra,0.016602943137254904
Dragonair,Moltres,0.006653164705882347
Dragonair,Mankey,0.009705421568627451
Dragonair,Blastoise,-0.03556363529411765
Dragonair,Seadra,0.015568443137254901
Dragonair,Arbok,0.023106364705882353
Dragonair,Snorlax,0.0014788215686274506
Dragonair,Gastly,0.019016743137254905
Dragonair,Ditto,-0.0026098784313725487
Dragonair,Electrode,-0.02581187843137255
Dragonair,Vaporeon,-0.0074374784313725505
Dragonair,Flareon,0.008031443137254901
Dragonair,Hitmonchan,0.023352664705882355
Dragonair,Kingler,0.0134502431372549
Dragonair,Poliwrath,0.0416806294117647
Dragonair,Venomoth,0.00497632156862745
Dragonair,Cloyster,0.39812902156862745
Dragonair,Scyther,-0.0014768784313725506
Dragonair,Aerodactyl,0.0180826862745098
Dragonair,Ninetales,0.016161486274509806
Dragonair,Jynx,-0.1102443568627451
Dragonair,Dragonite,-0.07014002745098039
Dragonair,Machamp,-0.008224656862745094
Dragonair,Charmander,0.0184255431372549
Dragonair,Rapidash,0.012070943137254903
Dragonair,Gengar,-0.21028394117647062
Dragonair,Nidoqueen,-0.0034965784313725494
Dragonair,Nidoking,0.036756472549019606
Dragonair,Articuno,0.030942750980392154
Dragonair,Haunter,0.0164058431372549
Dragonair,Vileplume,0.0035477215686274505
Dragonair,Hypno,0.3425480980392157
Dragonair,Lapras,-0.1400454137254902
Dragonair,Marowak,0.04197530784313725
Dragonair,Venusaur,-0.052360713725490206
Dragonair,Ivysaur,0.0180807431372549
Dragonair,Weezing,0.00369552156862745
Dragonair,Raichu,-0.03763253529411765
Dragonair,Dratini,0.0377378862745098
Dragonair,Golem,-0.1654148137254902
Dragonair,Pikachu,0.011186086274509803
Dragonair,Alakazam,-0.31367721176470587
Dragonair,Kangaskhan,0.026900386274509806
Dragonair,Jolteon,-0.06589881960784315
Dragonair,Pidgeot,0.0038945647058823505
Dragonair,Hitmonlee,0.0401043294117647
Dragonair,Growlithe,0.019065943137254904
Dragonair,Gyarados,0.0020245078431372593
Dragonair,Chansey,0.030544764705882434
Dragonair,Diglett,0.019410843137254902
Dragonair,Gloom,0.0188689431372549
Dragonair,Horsea,0.019065943137254904
Dragonair,Rhydon,-0.18428375686274512
Dragonair,Clefable,-0.009555678431372547
Dragonair,Golduck,0.012612743137254903
Dragonair,empty,0.0
Dragonair,Arcanine,-0.015268035294117644
Dragonair,Zapdos,-0.22245921372549018
Dragonair,Slowbro,-0.13541777843137254
Dragonair,Butterfree,0.0024640215686274514
Dragonair,Kabutops,0.040891507843137255
Machamp,Eevee,0.001564192663476874
Machamp,Exeggutor,-0.3351647108452951
Machamp,Ninetales,0.026387586283891554
Machamp,Arbok,0.0032639779904306216
Machamp,Rhydon,-0.07151520446570975
Machamp,Primeape,0.0016690816586921848
Machamp,Ditto,-0.006034214673046251
Machamp,Tangela,-0.003035603668261563
Machamp,Dewgong,-0.0024445036682615635
Machamp,Hitmonchan,0.006700070653907496
Machamp,Vileplume,-0.004661303668261564
Machamp,Cloyster,-0.059043321052631596
Machamp,Scyther,0.012642644976076554
Machamp,Aerodactyl,-0.0003993476874003226
Machamp,Moltres,0.013924015629984049
Machamp,Jynx,-0.11868792567783094
Machamp,Dragonite,0.15445890303030302
Machamp,Sandslash,-0.004248607336523126
Machamp,Wigglytuff,-0.005283107336523127
Machamp,Bulbasaur,-0.0031342036682615627
Machamp,Dodrio,-0.004377340350877196
Machamp,Gengar,0.04686963795853268
Machamp,Pinsir,0.010166866985645933
Machamp,Articuno,-0.012166358692185011
Machamp,Haunter,0.006367377990430622
Machamp,Starmie,-0.22148039441786282
Machamp,Hypno,0.0021315486443381194
Machamp,Marowak,0.004119974322169059
Machamp,Venusaur,0.02325613588516746
Machamp,Alakazam,-0.04836151610845301
Machamp,Tentacruel,-0.008749903668261564
Machamp,Weezing,0.016220148644338118
Machamp,Clefable,0.03965156427432217
Machamp,Machoke,0.0044398889952153115
Machamp,Pikachu,-0.01846022200956938
Machamp,Paras,0.001496396331738437
Machamp,Drowzee,0.001299296331738437
Machamp,Ekans,0.002943492663476874
Machamp,Kangaskhan,0.005228559649122807
Machamp,Jolteon,-0.02748058149920258
Machamp,Gyarados,0.01839564960127592
Machamp,Staryu,0.0007574963317384369
Machamp,Charizard,0.07486817543859649
Machamp,Chansey,-0.3792497751196172
Machamp,Blastoise,0.0386928615629984
Machamp,Poliwrath,-0.002788833014354069
Machamp,Golduck,0.013738552312599682
Machamp,empty,0.0
Machamp,Dugtrio,-0.008361622009569377
Machamp,Snorlax,-0.22762334561403505
Machamp,Kadabra,0.0001848926634768745
Machamp,Mr. Mime,-0.001656303668261563
Machamp,Lickitung,-0.0018534036682615628
Machamp,Onix,0.015795344976076552
Machamp,Lapras,0.1014406543859649
Machamp,Porygon,0.012174359649122807
Machamp,Nidoqueen,-0.0037311220095693765
Machamp,Electrode,-0.019666836682615634
Machamp,Vaporeon,0.04176976427432217
Machamp,Beedrill,-0.00015361834130781548
Machamp,Flareon,-0.003601918341307816
Machamp,Kingler,0.005006674322169059
Machamp,Muk,0.006620066985645934
Machamp,Nidoking,0.03328522759170654
Machamp,Electabuzz,0.007119055980861245
Machamp,Farfetch'd,0.0043105853269537475
Machamp,Dragonair,-0.001391507336523126
Machamp,Squirtle,-0.0022475036682615634
Machamp,Raticate,-0.0024938036682615626
Machamp,Krabby,0.012217270653907496
Machamp,Rapidash,0.006817166985645933
Machamp,Magmar,-0.001243707336523126
Machamp,Meowth,0.003700988995215311
Machamp,Raichu,-0.0016535503987240787
Machamp,Tauros,-0.42670256507177035
Machamp,Graveler,1.8496331738437136e-05
Machamp,Persian,-0.03245671100478469
Machamp,Pidgeot,0.006380726634768739
Machamp,Slowbro,-0.04314833476874002
Machamp,Zapdos,-0.10218526682615629
Machamp,Hitmonlee,-0.005960029346092507
Machamp,Magneton,0.005468570653907495
Machamp,Venomoth,0.02069074130781499
Machamp,Weepinbell,0.001250096331738437
Machamp,Seadra,0.016694252312599682
Machamp,Golem,-0.1009622384370016
Machamp,Omastar,0.019853341307814992
Machamp,Arcanine,0.033470120255183415
Machamp,Kabutops,-0.0017485146730462525
Machamp,Victreebel,0.006460630303030304
Machamp,Butterfree,0.014988648644338118
Raticate,Eevee,0.02084631011235955
Raticate,Exeggutor,-0.40143354943820225
Raticate,Kadabra,0.008231055056179775
Raticate,Staryu,0.010398555056179775
Raticate,Arbok,0.04987437528089887
Raticate,Rhydon,0.08824323146067414
Raticate,Lapras,-0.15678918988764046
Raticate,Porygon,0.005866455056179776
Raticate,Ditto,0.010058110112359553
Raticate,Electrode,-0.0019079348314606794
Raticate,Vaporeon,0.06141028539325843
Raticate,Beedrill,0.003107855056179774
Raticate,Slowbro,0.05702549101123598
Raticate,Flareon,0.06707528539325842
Raticate,Hitmonchan,0.005176855056179775
Raticate,Blastoise,-0.020031579775280903
Raticate,Poliwrath,0.005329010112359548
Raticate,Alakazam,-0.2541927438202247
Raticate,Pidgeotto,0.03252556516853933
Raticate,Wartortle,0.009955155056179776
Raticate,Cloyster,-0.08920298988764044
Raticate,Electabuzz,0.04416007528089888
Raticate,Aerodactyl,-0.009897044943820228
Raticate,Farfetch'd,0.009166955056179775
Raticate,Jynx,0.03868712584269663
Raticate,Dragonite,-0.13733544494382022
Raticate,Machamp,-0.016596544943820218
Raticate,Venomoth,0.14123981573033706
Raticate,Dodrio,0.03425857528089888
Raticate,Charmeleon,0.02138821011235955
Raticate,Charizard,-0.08578626966292136
Raticate,Rapidash,0.026170965168539326
Raticate,Gengar,-0.2605152696629214
Raticate,Mr. Mime,0.06416453033707865
Raticate,Voltorb,0.010694055056179775
Raticate,Starmie,-0.24983012471910113
Raticate,Hypno,0.1932861460674157
Raticate,Gastly,0.010644855056179774
Raticate,Venusaur,0.07696292584269662
Raticate,Ivysaur,0.009708855056179775
Raticate,Tentacruel,0.0345990202247191
Raticate,Weezing,0.0837792404494382
Raticate,Raichu,0.13520289101123595
Raticate,Metapod,0.010940355056179775
Raticate,Pikachu,0.016914220224719098
Raticate,Tauros,-0.46476503483146064
Raticate,Graveler,0.009659555056179776
Raticate,Persian,0.15376983595505617
Raticate,Jolteon,-0.06975429438202249
Raticate,Pidgeot,0.08684235056179775
Raticate,Dugtrio,-0.006695044943820224
Raticate,Zapdos,-0.2167310797752809
Raticate,Kangaskhan,0.010156610112359552
Raticate,Gyarados,-0.013287234831460673
Raticate,Tangela,0.006605455056179776
Raticate,Oddish,0.011186655056179775
Raticate,Scyther,-4.484494382022441e-05
Raticate,Chansey,-0.4202153146067415
Raticate,Nidoqueen,0.15523882584269663
Raticate,Sandslash,0.0037975550561797754
Raticate,Nidoking,0.13810038089887638
Raticate,Muk,0.0035019550561797754
Raticate,Golem,-0.1596866797752809
Raticate,Clefable,0.14917972584269662
Raticate,Pidgey,0.022225610112359552
Raticate,Omastar,0.028042865168539325
Raticate,empty,0.0
Raticate,Arcanine,-0.033443844943820224
Raticate,Meowth,0.032624165168539325
Raticate,Rattata,0.02183151011235955
Raticate,Victreebel,0.12222501573033707
Raticate,Butterfree,0.02636796516853933
Raticate,Snorlax,-0.39596554943820217
Weedle,Charizard,0.1099558947368421
Weedle,Exeggutor,-0.4085299421052631
Weedle,Rattata,0.2098859157894737
Weedle,Hitmonlee,0.24443869473684207
Weedle,Starmie,-0.04285200526315789
Weedle,Electabuzz,0.2511381947368421
Weedle,Diglett,0.052434578947368415
Weedle,Caterpie,0.21018151578947367
Weedle,Alakazam,-0.33225306315789477
Weedle,Electrode,0.22754209473684212
Weedle,Rhydon,-0.09862844210526316
Weedle,Zubat,0.15754993684210525
Weedle,Metapod,0.15759913684210525
Weedle,Persian,0.06802175789473684
Weedle,Magikarp,0.20963961578947368
Weedle,Snorlax,-0.4030619421052631
Nidorino,Venomoth,0.3285057333333333
Nidorino,Nidorina,0.33318553333333334
Nidorino,Ivysaur,0.16513956666666665
Nidorino,Muk,0.32559933333333335
Nidorino,Weezing,0.3272249333333333
Nidorino,Beedrill,0.49187190000000003
Nidorino,empty,0.0
Nidorino,Pikachu,0.3053037333333333
Nidorino,Geodude,0.16607556666666667
Nidorino,Venonat,0.3332348333333333
Nidorino,Butterfree,0.32599343333333336
Nidorino,Slowpoke,0.16642036666666668
Krabby,Eevee,0.0892834909090909
Krabby,Exeggutor,-0.05924764545454546
Krabby,Ninetales,0.15876398181818183
Krabby,Wartortle,0.08962829090909091
Krabby,Arbok,0.08460369090909091
Krabby,Paras,0.09081059090909091
Krabby,Meowth,0.18073448181818183
Krabby,Ekans,0.18157188181818182
Krabby,Muk,0.0831750909090909
Krabby,Zapdos,0.3746887363636364
Krabby,Nidoking,0.04923419090909091
Krabby,Gyarados,0.043913990909090914
Krabby,Charizard,0.5740707272727273
Krabby,Moltres,0.06815049090909091
Krabby,Nidoqueen,0.0776085909090909
Krabby,Dragonite,-0.05766230909090909
Krabby,Kingler,0.08475149090909091
Krabby,Machamp,0.6994402272727273
Krabby,Arcanine,0.04622929090909091
Krabby,Articuno,0.05322439090909092
Krabby,Gengar,0.21752354545454544
Krabby,Farfetch'd,0.1797491818181818
Rapidash,Charizard,-0.02592927272727273
Rapidash,Exeggutor,-0.3198537060606061
Rapidash,Kadabra,0.033358736363636364
Rapidash,Moltres,0.037847460606060604
Rapidash,Blastoise,-0.022551157575757576
Rapidash,Arbok,0.030058236363636366
Rapidash,Flareon,0.036908448484848484
Rapidash,Lapras,-0.1489580696969697
Rapidash,Magmar,0.05011195454545454
Rapidash,Dragonair,0.007539912121212121
Rapidash,Electrode,0.03711147272727272
Rapidash,Tangela,0.025672530303030305
Rapidash,Beedrill,0.03429614242424242
Rapidash,Dragonite,0.06961041818181818
Rapidash,Onix,0.0221749303030303
Rapidash,Hitmonchan,0.018183324242424245
Rapidash,Seadra,0.01414241818181818
Rapidash,Muk,0.01650842424242424
Rapidash,Victreebel,0.09130911515151514
Rapidash,Cloyster,0.03377964545454544
Rapidash,Scyther,0.019022230303030303
Rapidash,Aerodactyl,0.0394730606060606
Rapidash,Jigglypuff,0.01123451212121212
Rapidash,Ninetales,0.03755186060606061
Rapidash,Jynx,-0.06318553333333332
Rapidash,Dewgong,0.02020302424242424
Rapidash,Seaking,0.005617306060606061
Rapidash,Machamp,0.02671295454545455
Rapidash,Lickitung,0.00867291212121212
Rapidash,Raticate,0.014093118181818182
Rapidash,Vulpix,0.005617306060606061
Rapidash,Wigglytuff,-0.00241229393939394
Rapidash,Bulbasaur,0.0013315060606060606
Rapidash,Dodrio,-0.00979998787878788
Rapidash,Gengar,-0.15217342424242428
Rapidash,Persian,0.005182842424242425
Rapidash,Nidoking,0.09771903939393937
Rapidash,Articuno,-0.031624093939393944
Rapidash,Vileplume,0.017986224242424242
Rapidash,Primeape,0.030058236363636366
Rapidash,Wartortle,0.004779806060606061
Rapidash,Starmie,-0.1484341424242424
Rapidash,Hypno,0.02828784848484849
Rapidash,Kabutops,0.01005371818181818
Rapidash,Marowak,0.005076912121212122
Rapidash,Venusaur,0.12054481212121211
Rapidash,Alakazam,-0.3022690121212121
Rapidash,Tentacruel,0.0017764121212121193
Rapidash,Weezing,0.018134024242424242
Rapidash,Raichu,-0.042801875757575755
Rapidash,Golem,-0.04099413636363636
Rapidash,Pikachu,-0.0037871757575757615
Rapidash,Venomoth,0.043657248484848483
Rapidash,Ditto,-0.00029258787878787685
Rapidash,Pinsir,0.02005522424242424
Rapidash,Charmeleon,0.011037512121212121
Rapidash,Growlithe,0.00551870606060606
Rapidash,Jolteon,0.0793774727272727
Rapidash,Pidgeot,0.016907042424242423
Rapidash,Slowbro,-0.017948972727272708
Rapidash,Hitmonlee,0.017644436363636364
Rapidash,Gyarados,0.0923988393939394
Rapidash,Ponyta,0.011924212121212122
Rapidash,Vaporeon,0.013061630303030302
Rapidash,Kangaskhan,-0.006254693939393939
Rapidash,Chansey,-0.3534124545454545
Rapidash,Abra,0.005617306060606061
Rapidash,Sandslash,-0.0013777939393939394
Rapidash,Parasect,-0.0008359939393939396
Rapidash,Poliwrath,-0.011082293939393941
Rapidash,Magneton,0.004830612121212121
Rapidash,Rhydon,-0.1251037212121212
Rapidash,Clefable,-0.0011777818181818156
Rapidash,Golduck,0.011186718181818182
Rapidash,empty,0.0
Rapidash,Arcanine,0.021986866666666667
Rapidash,Zapdos,-0.21319005151515152
Rapidash,Dugtrio,0.00025081818181818186
Rapidash,Farfetch'd,0.022173424242424244
Rapidash,Tauros,-0.40150320303030307
Rapidash,Snorlax,-0.32650691818181815
Porygon,Charizard,0.11346466666666664
Porygon,Exeggutor,-0.3387931
Porygon,Moltres,0.01057473333333333
Porygon,Blastoise,0.035024599999999996
Porygon,Lickitung,0.004885033333333333
Porygon,Primeape,0.0020279333333333336
Porygon,Lapras,0.004072233333333338
Porygon,Ditto,0.029252866666666665
Porygon,Electrode,0.022717533333333328
Porygon,Tangela,0.18703616666666667
Porygon,Beedrill,0.058538566666666667
Porygon,Slowbro,0.013111633333333353
Porygon,Dragonite,0.06809526666666667
Porygon,Onix,0.008538566666666665
Porygon,Kingler,0.002175733333333333
Porygon,Poliwrath,0.01619043333333333
Porygon,Sandslash,0.0175616
Porygon,Cloyster,-0.08667490000000001
Porygon,Electabuzz,0.0129803
Porygon,Aerodactyl,0.06220033333333333
Porygon,Ninetales,0.07694580000000001
Porygon,Jynx,-0.1048522
Porygon,Dewgong,0.012627266666666666
Porygon,Machamp,0.06383416666666666
Porygon,Arbok,0.0020279333333333336
Porygon,Raticate,0.004244633333333333
Porygon,Wigglytuff,0.0165271
Porygon,Golbat,0.005525433333333333
Porygon,Gengar,-0.202931
Porygon,Mr. Mime,0.005082133333333333
Porygon,Nidoking,0.008325099999999997
Porygon,Articuno,-0.029351366666666667
Porygon,Magmar,0.0038998333333333337
Porygon,Starmie,-0.15600989999999998
Porygon,Hypno,-0.011863666666666665
Porygon,Venusaur,0.025090266666666673
Porygon,Alakazam,-0.39848113333333335
Porygon,Tentacruel,0.1396552
Porygon,Weezing,0.0438916
Porygon,Clefable,0.0306404
Porygon,Flareon,0.021756933333333332
Porygon,Golem,-0.12129716666666666
Porygon,Pikachu,0.038637066666666664
Porygon,Tauros,-0.3818062333333333
Porygon,Fearow,0.030821033333333334
Porygon,Persian,-0.020574733333333334
Porygon,Jolteon,0.006650199999999984
Porygon,Pidgeot,0.09948280000000001
Porygon,Dugtrio,-0.0012643333333333339
Porygon,Vileplume,0.018743799999999998
Porygon,Kangaskhan,0.04601803333333333
Porygon,Gyarados,-0.030328433333333335
Porygon,Scyther,0.0637192
Porygon,Chansey,-0.3905336666666666
Porygon,Venomoth,0.0035057333333333328
Porygon,Seadra,0.029293933333333334
Porygon,Muk,0.02559933333333333
Porygon,Rhydon,-0.05389160000000001
Porygon,Raichu,-0.05037763333333333
Porygon,Golduck,0.08467156666666667
Porygon,Arcanine,-0.0030131333333333287
Porygon,Zapdos,-0.07834156666666665
Porygon,Snorlax,-0.3499917666666666
Porygon,Victreebel,-0.015509066666666666
Porygon,Kabutops,0.008538566666666665
Slowpoke,Exeggutor,0.0862069
Slowpoke,Gengar,-0.12793100000000002
Slowpoke,Cloyster,0.48832509999999996
Slowpoke,Nidorino,0.19975369999999998
Slowpoke,Chansey,0.3011330000000001
Slowpoke,Venusaur,0.1084236
Slowpoke,Ivysaur,0.1984729
Slowpoke,Beedrill,0.1918719
Slowpoke,Raichu,0.13295569999999998
Slowpoke,empty,0.0
Slowpoke,Flareon,0.1884236
Slowpoke,Geodude,0.1994089
Slowpoke,Slowbro,0.45477829999999997
Slowpoke,Pinsir,0.5958128
Magmar,Eevee,0.0387784404040404
Magmar,Charizard,-0.052191898989899004
Magmar,Kadabra,0.007096110101010101
Magmar,Ninetales,0.03755186060606061
Magmar,Mr. Mime,0.0068498101010101
Magmar,Exeggutor,-0.4632880494949495
Magmar,Arbok,0.0441996505050505
Magmar,Primeape,0.0037956101010101014
Magmar,Lapras,-0.0883520090909091
Magmar,Porygon,0.004731510101010101
Magmar,Ditto,0.007788220202020203
Magmar,Electrode,0.014889250505050503
Magmar,Tangela,0.025672530303030305
Magmar,Beedrill,0.042376950505050505
Magmar,Slowbro,-0.11491866969696968
Magmar,Dragonite,0.04334779191919192
Magmar,Flareon,0.04902966060606061
Magmar,Kingler,0.044347450505050505
Magmar,Poliwrath,0.023261140404040398
Magmar,Gengar,-0.1461128181818182
Magmar,Cloyster,-0.1015738898989899
Magmar,Electabuzz,0.15969747171717172
Magmar,Aerodactyl,-0.0009309797979798013
Magmar,Farfetch'd,0.0484360505050505
Magmar,Moltres,-0.012657589898989902
Magmar,Jynx,-0.03894310909090909
Magmar,Dewgong,0.006061610101010101
Magmar,Machamp,-0.007630479797979794
Magmar,Lickitung,0.016753720202020202
Magmar,Sandslash,0.012763620202020202
Magmar,Vulpix,0.009657710101010101
Magmar,Wigglytuff,0.0319311404040404
Magmar,Dodrio,0.008381830303030302
Magmar,Rapidash,0.0833721909090909
Magmar,Pinsir,0.0160148202020202
Magmar,Nidoqueen,0.0271035404040404
Magmar,Nidoking,-0.031573889898989904
Magmar,Omastar,0.04484005050505051
Magmar,Articuno,-0.017482679797979798
Magmar,Onix,0.0322759404040404
Magmar,Starmie,-0.15449474848484848
Magmar,Hypno,5.020202020201714e-06
Magmar,Blastoise,-0.004369339393939395
Magmar,Marowak,0.023258730303030304
Magmar,Venusaur,0.27205996363636364
Magmar,Alakazam,-0.3588346686868687
Magmar,Tentacruel,0.050261260606060607
Magmar,Weezing,0.014093620202020202
Magmar,Clefable,0.021044440404040403
Magmar,Golem,-0.10362039898989897
Magmar,Tauros,-0.36715976868686867
Magmar,Fearow,0.027790730303030302
Magmar,Charmeleon,0.009017310101010102
Magmar,Persian,-0.006938369696969699
Magmar,Jolteon,-0.09233969898989901
Magmar,Pidgeot,0.014886840404040404
Magmar,Dugtrio,0.022473040404040405
Magmar,Zapdos,-0.15056378888888888
Magmar,Kangaskhan,0.017987730303030303
Magmar,Gyarados,0.05401500101010101
Magmar,Meowth,0.009017310101010102
Magmar,Scyther,0.019022230303030303
Magmar,Chansey,-0.43826093939393934
Magmar,Venomoth,0.0355764404040404
Magmar,Parasect,0.04360845050505051
Magmar,Muk,0.0023670101010101014
Magmar,Magneton,0.033113440404040406
Magmar,Rhydon,0.028431632323232304
Magmar,Raichu,0.06426883131313131
Magmar,Golduck,0.12431803131313132
Magmar,Arcanine,0.015926260606060606
Magmar,Snorlax,-0.407314998989899
Magmar,Victreebel,0.05696568080808081
Magmar,Kabutops,0.0322759404040404
Poliwrath,Eevee,0.001012922427440633
Poliwrath,Exeggutor,-0.35812027678100267
Poliwrath,Moltres,-0.009565987862796839
Poliwrath,Arbok,-0.0010283551451187335
Poliwrath,Primeape,0.014802779419525064
Poliwrath,Ditto,-0.009775277572559367
Poliwrath,Tangela,0.016477679419525066
Poliwrath,Hitmonchan,0.015049079419525066
Poliwrath,Vileplume,0.0016593672823218995
Poliwrath,Tauros,-0.4562565411609499
Poliwrath,Cloyster,-0.09056672058047494
Poliwrath,Scyther,0.009827379419525065
Poliwrath,Aerodactyl,0.047468583113456454
Poliwrath,Ninetales,-0.0019460205804749313
Poliwrath,Jynx,-0.08763584116094987
Poliwrath,Dragonite,0.0018243783641160953
Poliwrath,Ekans,0.002392222427440633
Poliwrath,Sandslash,0.005754212137203166
Poliwrath,Wigglytuff,0.06012868311345646
Poliwrath,Charmeleon,0.004193344854881266
Poliwrath,Dodrio,-0.0008130205804749373
Poliwrath,Gengar,-0.1748966992084433
Poliwrath,Pinsir,0.03802915883905013
Poliwrath,Kabuto,0.002441522427440633
Poliwrath,Magikarp,0.0043903448548812665
Poliwrath,Articuno,-0.0218535654353562
Poliwrath,Haunter,0.0047135672823219
Poliwrath,Starmie,-0.23213127203166228
Poliwrath,Hypno,0.0827053746701847
Poliwrath,Marowak,0.0167024018469657
Poliwrath,Venusaur,0.10631278205804749
Poliwrath,Alakazam,-0.1972718105540897
Poliwrath,Tentacruel,0.0054863345646437986
Poliwrath,Weezing,0.007084212137203165
Poliwrath,Clefable,0.03868789340369393
Poliwrath,Golbat,0.007746189709762533
Poliwrath,Pikachu,0.02210232612137203
Poliwrath,Seaking,0.0048337448548812665
Poliwrath,Kangaskhan,-0.009676777572559365
Poliwrath,Jolteon,-0.03767697678100267
Poliwrath,Gyarados,0.0031368261213720315
Poliwrath,Charizard,0.12911989973614776
Poliwrath,Chansey,-0.35902531134564636
Poliwrath,Blastoise,-0.04386722058047494
Poliwrath,Muk,0.013374179419525066
Poliwrath,Golduck,0.006197512137203166
Poliwrath,empty,0.0
Poliwrath,Dugtrio,0.0137312691292876
Poliwrath,Parasect,0.027404191556728234
Poliwrath,Snorlax,-0.09407707889182053
Poliwrath,Kadabra,0.0022721448548812667
Poliwrath,Mr. Mime,-0.000612677572559367
Poliwrath,Lickitung,0.022936924274406332
Poliwrath,Onix,0.020895646701846966
Poliwrath,Lapras,-0.1317676963060686
Poliwrath,Porygon,0.005184589709762533
Poliwrath,Nidoqueen,0.04738551583113457
Poliwrath,Electrode,-0.01714614300791557
Poliwrath,Vaporeon,-0.006687310290237466
Poliwrath,Beedrill,0.01825712427440633
Poliwrath,Flareon,0.0016162121372031663
Poliwrath,Kingler,-0.0008805551451187332
Poliwrath,Golem,0.1199077585751979
Poliwrath,Nidoking,0.03484225039577836
Poliwrath,Electabuzz,0.040750748548812665
Poliwrath,Dragonair,0.011249834564643799
Poliwrath,Machamp,-0.004085798153034299
Poliwrath,Raticate,0.0011883448548812665
Poliwrath,Rapidash,-0.004898377572559367
Poliwrath,Magmar,0.0061205897097625335
Poliwrath,Raichu,0.2363857791556728
Poliwrath,Goldeen,0.002392222427440633
Poliwrath,Fearow,0.00012622242744063296
Poliwrath,Graveler,0.0037006448548812664
Poliwrath,Persian,0.05246836253298153
Poliwrath,Pidgeot,-0.007047543007915569
Poliwrath,Slowbro,-0.05287341503957782
Poliwrath,Zapdos,-0.12183321134564641
Poliwrath,Hitmonlee,0.012943069129287598
Poliwrath,Magneton,0.0032634897097625327
Poliwrath,Venomoth,0.005726489709762533
Poliwrath,Seadra,0.0038761672823218996
Poliwrath,Rhydon,-0.16431376358839053
Poliwrath,Omastar,-0.0030264775725593663
Poliwrath,Arcanine,0.005452126121372032
Poliwrath,Kabutops,0.002425989709762532
Poliwrath,Victreebel,-0.008011265435356203
Poliwrath,Butterfree,-0.004701377572559367
Ivysaur,Eevee,0.028677430303030303
Ivysaur,Exeggutor,-0.4834900696969697
Ivysaur,Haunter,0.0271010303030303
Ivysaur,Nidoqueen,0.1382146515151515
Ivysaur,Wartortle,0.05932526060606061
Ivysaur,Starmie,-0.27570686969696967
Ivysaur,Articuno,-0.0073816696969696985
Ivysaur,Nidorino,0.030056730303030302
Ivysaur,Lapras,0.36619344545454546
Ivysaur,Venusaur,-0.061273369696969705
Ivysaur,Dragonair,0.056024760606060604
Ivysaur,Blastoise,-0.03467236969696969
Ivysaur,Vaporeon,0.34639496363636363
Ivysaur,Beedrill,0.05247796060606061
Ivysaur,Raichu,0.05416782121212121
Ivysaur,Alakazam,-0.42954173939393936
Ivysaur,Onix,0.3555082636363637
Ivysaur,Pikachu,0.12348555151515153
Ivysaur,Pidgeotto,0.029120730303030303
Ivysaur,Squirtle,0.11736972121212122
Ivysaur,Graveler,0.05902966060606061
Ivysaur,Jolteon,-0.011531618181818198
Ivysaur,Pidgeot,0.06539189090909091
Ivysaur,Slowbro,-0.08461563939393936
Ivysaur,Gengar,0.18722051515151514
Ivysaur,Nidoking,0.018931160606060603
Ivysaur,Charizard,0.543767696969697
Ivysaur,Magnemite,0.030007430303030304
Ivysaur,Raticate,0.026214330303030303
Ivysaur,Dragonite,0.0029437515151515287
Ivysaur,Kingler,0.0544484606060606
Ivysaur,Rhydon,-0.1432855393939394
Ivysaur,Charmander,0.059423760606060604
Ivysaur,Charmeleon,0.05952236060606061
Ivysaur,empty,0.0
Ivysaur,Arcanine,-0.014376769696969693
Ivysaur,Bulbasaur,0.0255739303030303
Ivysaur,Geodude,0.029711930303030303
Ivysaur,Snorlax,-0.44771903939393937
Ivysaur,Butterfree,0.022963130303030304
Ivysaur,Slowpoke,0.030056730303030302
Meowth,Eevee,0.0383744
Meowth,Charizard,-0.113202
Meowth,Magmar,0.0355665
Meowth,Voltorb,0.039458099999999996
Meowth,Arbok,0.2336946
Meowth,Rhyhorn,0.0389163
Meowth,Blastoise,-0.0249754
Meowth,Arcanine,-0.004679799999999999
Meowth,Lapras,-0.13926110000000003
Meowth,Marowak,0.3129557
Meowth,Ditto,0.0275862
Meowth,Hypno,0.299803
Meowth,Tangela,0.0353695
Meowth,Raticate,0.1159113
Meowth,Pikachu,0.05197039999999999
Meowth,Tauros,-0.4584729
Meowth,Squirtle,0.0361576
Meowth,Persian,0.0827586
